# Instrument-source: 'NERA_guide_3x3_sample_m_scan3_2parab_parts.instr'
# Date: Sun Oct 11 21 24 2020
# Ncount: 10000000
# Numpoints: 20
# Param: focus_x = 0.15
# type: multiarray_1d(20)
# title: Scan of focus_x
# xlabel: 'focus_x'
# ylabel: 'Intensity'
# xvars: focus_x
# yvars: (monitor_nd_x_I,monitor_nd_x_ERR) (monitor_nd_y_I,monitor_nd_y_ERR)
# xlimits: 0.15 0.35
# filename: mccode.dat
# variables: focus_x monitor_nd_x_I monitor_nd_x_ERR monitor_nd_y_I monitor_nd_y_ERR
0.15 1.51288E+12 4.25207E+10 1.51486E+12 4.2532E+10
0.1605263157894736842105263158 1.64441E+12 4.47808E+10 1.6512E+12 4.4864E+10
0.1710526315789473684210526316 1.62262E+12 4.42333E+10 1.62401E+12 4.42406E+10
0.1815789473684210526315789474 1.63684E+12 4.46452E+10 1.64395E+12 4.47327E+10
0.1921052631578947368421052632 1.63142E+12 4.40988E+10 1.6321E+12 4.40964E+10
0.2026315789473684210526315790 1.60923E+12 4.40936E+10 1.61059E+12 4.41079E+10
0.2131578947368421052631578947 1.63021E+12 4.42167E+10 1.6329E+12 4.42513E+10
0.2236842105263157894736842105 1.6221E+12 4.44014E+10 1.6228E+12 4.44124E+10
0.2342105263157894736842105263 1.67385E+12 4.50066E+10 1.67198E+12 4.49952E+10
0.2447368421052631578947368421 1.62916E+12 4.39685E+10 1.62539E+12 4.39249E+10
0.2552631578947368421052631579 1.66203E+12 4.48043E+10 1.66133E+12 4.47945E+10
0.2657894736842105263157894737 1.70488E+12 4.54358E+10 1.70621E+12 4.54663E+10
0.2763157894736842105263157895 1.61715E+12 4.41593E+10 1.61915E+12 4.41907E+10
0.2868421052631578947368421053 1.60759E+12 4.39176E+10 1.60456E+12 4.38751E+10
0.2973684210526315789473684211 1.67431E+12 4.5171E+10 1.67354E+12 4.51645E+10
0.3078947368421052631578947368 1.67119E+12 4.48844E+10 1.6693E+12 4.48736E+10
0.3184210526315789473684210526 1.52108E+12 4.2522E+10 1.52281E+12 4.25413E+10
0.3289473684210526315789473684 1.61447E+12 4.40777E+10 1.6141E+12 4.40573E+10
0.3394736842105263157894736842 1.56076E+12 4.3546E+10 1.56084E+12 4.35369E+10
0.35 1.57261E+12 4.36465E+10 1.57339E+12 4.36569E+10
