# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5 - Dec. 12, 2018
# Instrument: ISIS_SANS2d.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1574373275
# Directory: /Users/peterkonik/JOB/git_repos/NERA/ISIS_SANS2d_20191121_162614
# Param: L1=3.926
# Param: A1w=0.03
# Param: A1h=0.02
# Param: S6=0.006
# Param: A2=0.006
# Param: Lmin=1
# Param: Lmax=14
# Date: Thu Nov 21 16:26:17 2019 (1574342777)
# type: array_1d(140)
# Source: ISIS_SANS2d (ISIS_SANS2d.instr)
# component: lmonitor2
# position: 0.305271 0 17.884
# title: Wavelength monitor
# Ncount: 1000000
# filename: lmonitor2.dat
# statistics: X0=4.62931; dX=1.99495;
# signal: Min=0; Max=1.58794e+06; Mean=358371;
# values: 5.01719e+07 127236 210210
# xvar: L
# yvar: (I,I_err)
# xlabel: Wavelength [AA]
# ylabel: Intensity
# xlimits: 0 17
# variables: L I I_err N
0.06071428571 0 0 0 
0.1821428571 0 0 0 
0.3035714286 0 0 0 
0.425 0 0 0 
0.5464285714 0 0 0 
0.6678571429 0 0 0 
0.7892857143 0 0 0 
0.9107142857 0 0 0 
1.032142857 78278.09486 4268.653192 1785 
1.153571429 133334.6727 5628.109315 2298 
1.275 185664.0165 6827.334309 2341 
1.396428571 233846.5276 7821.173584 2423 
1.517857143 287906.5646 8791.144464 2610 
1.639285714 315329.6084 9310.388901 2540 
1.760714286 354498.7266 10028.13794 2728 
1.882142857 400530.879 10763.20099 2965 
2.003571429 452089.4428 11563.64282 3369 
2.125 540761.9918 12748.36046 3747 
2.246428571 621259.4992 13770.34128 4145 
2.367857143 701448.3328 14682.68942 4488 
2.489285714 835203.3504 16127.29345 4957 
2.610714286 988990.4388 17645.94121 5489 
2.732142857 1076403.437 18468.85331 5737 
2.853571429 1226823.816 19789.81669 6338 
2.975 1322665.583 20593.96585 6549 
3.096428571 1447790.663 21594.4906 7073 
3.217857143 1517403.449 22142.37306 7126 
3.339285714 1577074.124 22620.87571 6996 
3.460714286 1564722.424 22545.341 6930 
3.582142857 1561971.521 22558.30364 6772 
3.703571429 1550690.031 22473.75438 6562 
3.825 1587936.832 22736.27489 6439 
3.946428571 1531512.863 22316.86953 6094 
4.067857143 1458281.092 21792.20921 5596 
4.189285714 1483942.58 21974.78356 5567 
4.310714286 1438740.882 21649.53966 5292 
4.432142857 1405031.595 21400.07459 4995 
4.553571429 1319050.967 20751.12006 4604 
4.675 1266756.152 20354.08455 4356 
4.796428571 1209870.863 19921.63707 3994 
4.917857143 1166420.367 19552.64009 3816 
5.039285714 1111845.859 19110.91792 3576 
5.160714286 1089395.287 18912.20156 3490 
5.282142857 996611.3507 18095.14633 3150 
5.403571429 924597.235 17429.54176 2902 
5.525 860165.5816 16812.90577 2673 
5.646428571 746834.8946 15675.30396 2316 
5.767857143 749910.6427 15708.8757 2324 
5.889285714 721808.0303 15422.34776 2220 
6.010714286 663921.1537 14792.75479 2039 
6.132142857 594155.2771 13999.71263 1821 
6.253571429 559474.4125 13581.70195 1718 
6.375 526769.1066 13176.76345 1612 
6.496428571 497908.5794 12811.60023 1521 
6.617857143 466743.3624 12405.00074 1425 
6.739285714 430686.4718 11915.15018 1317 
6.860714286 399659.6704 11485.45467 1218 
6.982142857 374499.6554 11118.69894 1137 
7.103571429 351945.8329 10775.92702 1068 
7.225 331538.6917 10456.01327 1008 
7.346428571 322671.5102 10314.02457 979 
7.467857143 291571.5726 9807.74432 884 
7.589285714 274227.4838 9508.154532 832 
7.710714286 252186.9604 9124.765299 764 
7.832142857 223111.1472 8582.075286 676 
7.953571429 200486.0834 8130.274068 610 
8.075 206826.1085 8260.651305 627 
8.196428571 202482.4199 8178.929884 613 
8.317857143 189422.8433 7898.991497 576 
8.439285714 166376.3729 7411.8079 504 
8.560714286 161554.7836 7297.081202 491 
8.682142857 155444.5055 7163.273446 471 
8.803571429 196219.8228 8045.119622 595 
8.925 272914.0314 9485.381379 828 
9.046428571 156872.8895 7191.056911 476 
9.167857143 109599.4873 6015.60993 332 
9.289285714 96027.61467 5629.817916 291 
9.410714286 92388.77984 5521.915073 280 
9.532142857 68675.40488 4762.196592 208 
9.653571429 75620.64374 4997.663995 229 
9.775 65542.3218 4646.706757 199 
9.896428571 74412.58877 4950.36053 226 
10.01785714 65420.71523 4649.70644 198 
10.13928571 65058.00414 4635.596874 197 
10.26071429 63925.30002 4590.161861 194 
10.38214286 50126.96163 4066.316247 152 
10.50357143 52455.08686 4160.419855 159 
10.625 48224.14999 3991.471437 146 
10.74642857 38232.70759 3550.201353 116 
10.86785714 42193.50578 3729.77605 128 
10.98928571 42574.53771 3748.922796 129 
11.11071429 38567.82793 3565.949489 117 
11.23214286 34946.77842 3394.642538 106 
11.35357143 33595.27738 3326.760984 102 
11.475 31699.45377 3235.60032 96 
11.59642857 28351.89496 3057.598976 86 
11.71785714 33093.70165 3309.594691 100 
11.83928571 34958.86098 3395.865042 106 
11.96071429 29374.25765 3113.941611 89 
12.08214286 27417.69746 3009.754638 83 
12.20357143 28028.20811 3040.443061 85 
12.325 25394.698 2894.231734 77 
12.44642857 27028.58852 2985.181014 82 
12.56785714 31701.47156 3235.843703 96 
12.68928571 25405.07105 2895.464689 77 
12.81071429 25743.72855 2915.179023 78 
12.93214286 17494.33419 2403.292088 53 
13.05357143 20407.00568 2592.072482 62 
13.175 19817.76047 2558.720951 60 
13.29642857 14199.04216 2165.564797 43 
13.41785714 17801.85397 2422.808399 54 
13.53928571 16433.73937 2324.377609 50 
13.66071429 15525.90896 2264.901985 47 
13.78214286 10245.64798 1840.293379 31 
13.90357143 17834.28781 2427.134171 54 
14.025 3320.033029 1049.975384 10 
14.14642857 0 0 0 
14.26785714 0 0 0 
14.38928571 0 0 0 
14.51071429 0 0 0 
14.63214286 0 0 0 
14.75357143 0 0 0 
14.875 0 0 0 
14.99642857 0 0 0 
15.11785714 0 0 0 
15.23928571 0 0 0 
15.36071429 0 0 0 
15.48214286 0 0 0 
15.60357143 0 0 0 
15.725 0 0 0 
15.84642857 0 0 0 
15.96785714 0 0 0 
16.08928571 0 0 0 
