# Instrument-source: 'NERA_guide_3x3_sample_m_scan3_2parab_parts.instr'
# Date: Mon Oct 12 21 59 2020
# Ncount: 10000000
# Numpoints: 15
# Param: focus_x = 0.1
# type: multiarray_1d(15)
# title: Scan of focus_x
# xlabel: 'focus_x'
# ylabel: 'Intensity'
# xvars: focus_x
# yvars: (monitor_nd_x_I,monitor_nd_x_ERR) (monitor_nd_y_I,monitor_nd_y_ERR)
# xlimits: 0.1 0.5
# filename: mccode.dat
# variables: focus_x monitor_nd_x_I monitor_nd_x_ERR monitor_nd_y_I monitor_nd_y_ERR
0.1 1.44232E+12 4.20838E+10 1.33376E+13 1.26899E+11
0.1285714285714285714285714286 1.60237E+12 4.40137E+10 1.51354E+13 1.35137E+11
0.1571428571428571428571428571 1.72645E+12 4.59139E+10 1.67193E+13 1.4249E+11
0.1857142857142857142857142857 1.71366E+12 4.56419E+10 1.75759E+13 1.46168E+11
0.2142857142857142857142857143 1.7781E+12 4.65019E+10 1.85823E+13 1.50059E+11
0.2428571428571428571428571429 1.69728E+12 4.47399E+10 1.94421E+13 1.53661E+11
0.2714285714285714285714285714 1.66503E+12 4.44988E+10 2.03619E+13 1.57448E+11
0.3 1.55397E+12 4.32623E+10 2.09496E+13 1.59659E+11
0.3285714285714285714285714286 1.60948E+12 4.37882E+10 2.18302E+13 1.63043E+11
0.3571428571428571428571428571 1.62215E+12 4.47392E+10 2.24271E+13 1.65611E+11
0.3857142857142857142857142857 1.61531E+12 4.46061E+10 2.31855E+13 1.68469E+11
0.4142857142857142857142857143 1.54233E+12 4.34143E+10 2.38495E+13 1.7111E+11
0.4428571428571428571428571429 1.52529E+12 4.31878E+10 2.46433E+13 1.74149E+11
0.4714285714285714285714285714 1.4461E+12 4.23151E+10 2.47197E+13 1.74164E+11
0.5 1.49312E+12 4.31638E+10 2.51041E+13 1.75536E+11
